frame	x	y	width	height
1	529	48	19	20
2	528	56	18	19
3	526	66	18	18
4	524	83	18	18
5	524	93	18	17
6	521	107	18	16
7	520	118	18	16
8	517	128	17	15
9	513	146	16	15
10	512	156	16	15
11	523	167	15	14
12	535	171	14	14
13	543	178	14	14
14	553	188	14	14
15	560	194	14	14
16	571	205	15	14
17	578	213	15	14
18	582	222	15	14
19	593	235	16	15
20	599	242	15	14
21	605	256	15	14
22	608	264	15	14
23	611	268	14	13
24	616	266	14	13
25	621	266	14	13
26	623	265	14	13
27	627	266	14	13
28	630	268	14	13
29	633	271	14	13
30	634	273	14	13
31	638	271	15	13
32	640	269	15	13
33	639	267	15	13
34	641	266	15	14
35	642	269	15	14
36	644	272	15	14
37	644	275	15	15
38	643	277	15	15
39	648	277	15	15
40	650	277	15	15
41	651	277	16	15
